leaid,district,city,state_name,lat,lon,ppcstot,predcost,fundinggap,outcomegap,enroll
3904452,NORTH OLMSTED CITY,North Olmsted,Ohio,41.408412,-81.918127,13774.833333333334,9317.094583333334,4457.738666666666,0.28350146888888894,4000.1666666666665
3904453,NORTH RIDGEVILLE CITY,North Ridgeville,Ohio,41.388919,-82.004254,8423.083333333334,5196.41175,3226.6715833333333,0.17212002111111113,4159.0
3904454,NORTH ROYALTON CITY,North Royalton,Ohio,41.312731,-81.73247,10978.166666666666,4931.224416666667,6046.942250000001,0.5853181866666666,4438.25
3904455,NORTON CITY,Norton,Ohio,41.026697,-81.639268,8912.916666666666,5152.0900833333335,3760.826583333333,0.3746517588888889,2577.8333333333335
3904456,NORWALK CITY,Norwalk,Ohio,41.236258,-82.611478,9112.583333333334,7690.6179999999995,1421.9653333333333,0.14077034333333333,2863.1666666666665
3904457,NORWOOD CITY,Norwood,Ohio,39.152421,-84.459208,12695.5,14260.398916666665,-1564.8996083333338,0.020078477777777777,2042.75
3904458,OAKWOOD CITY,Dayton,Ohio,39.732875,-84.181483,12189.25,3907.5733333333324,8281.676666666668,0.8292668822222223,2109.8333333333335
3904459,OBERLIN CITY SCHOOLS,Oberlin,Ohio,41.295444,-82.216488,13369.0,13321.651666666665,47.34720583333336,0.14383487444444445,1032.6666666666667
3904460,OREGON CITY,Oregon,Ohio,41.65302,-83.410815,11204.916666666666,5997.537333333334,5207.379333333333,0.10197002777777778,3724.25
3904461,ORRVILLE CITY,Orrville,Ohio,40.848564,-81.772553,10210.5,11206.248666666668,-995.7486416666667,0.20737038666666668,1565.3333333333333
3904463,PARMA CITY,Parma,Ohio,41.393838,-81.721589,12147.25,9981.536083333332,2165.7140999999997,0.05605509444444445,11134.75
3904464,PIQUA CITY,Piqua,Ohio,40.146862,-84.216426,10171.666666666666,9344.062,827.605125,-0.016169496666666665,3406.5
3904465,PORT CLINTON CITY,Port Clinton,Ohio,41.504792,-82.937627,11700.5,12016.534999999998,-316.03309583333333,0.08971884666666666,1747.5
3904467,PRINCETON CITY,Cincinnati,Ohio,39.2963,-84.400123,13333.166666666666,17411.191666666666,-4078.0248250000004,-0.05507145888888888,5622.916666666667
3904468,RAVENNA CITY,Ravenna,Ohio,41.164546,-81.234658,10945.0,12121.67708333333,-1176.6766466666666,-0.07783398888888887,2645.5
3904469,READING COMMUNITY CITY,Reading,Ohio,39.220954,-84.42665,9788.083333333334,12782.637499999999,-2994.5539000000003,0.15387493333333335,1600.5833333333333
3904470,ROCKY RIVER CITY,Rocky River,Ohio,41.478,-81.8465,12809.583333333334,5002.216166666667,7807.367333333335,0.936052898888889,2689.5
3904471,ST BERNARD-ELMWOOD PLACE CITY,Saint Bernard,Ohio,39.1675,-84.497161,12370.083333333334,19533.619999999995,-7163.5363333333335,-0.14145601888888887,973.0833333333334
3904472,ST MARYS CITY,Saint Marys,Ohio,40.55841,-84.374255,9611.166666666666,7852.374666666666,1758.7920083333336,0.36427732,2166.4166666666665
3904474,SANDUSKY CITY,Sandusky,Ohio,41.45227,-82.713591,12849.333333333334,16423.180833333336,-3573.847241666666,-0.37621819111111116,3361.0833333333335
3904475,SHAKER HEIGHTS CITY,Shaker Heights,Ohio,41.47614,-81.571581,17058.833333333332,13221.730833333335,3837.102500000001,0.33391865,5262.916666666667
3904476,SHEFFIELD-SHEFFIELD LAKE CITY,Sheffield Village,Ohio,41.466247,-82.095466,11219.416666666666,8448.780166666666,2770.6365,0.17946147333333334,1785.5833333333333
3904479,SOUTH EUCLID-LYNDHURST CITY,Lyndhurst,Ohio,41.51914,-81.498051,14970.833333333334,16675.501666666667,-1704.6683249999999,-0.10822403333333334,3841.25
3904480,SOUTH-WESTERN CITY,Grove City,Ohio,39.884355,-83.047946,10277.333333333334,13214.09416666667,-2936.759666666667,-0.00619874,21621.166666666668
3904481,SPRINGFIELD CITY SCHOOL DISTRICT,Springfield,Ohio,39.9235,-83.8351,11376.583333333334,15986.385,-4609.803166666666,-0.4453634333333333,7587.5
3904482,STEUBENVILLE CITY,Steubenville,Ohio,40.367222,-80.611711,9317.916666666666,13926.557500000003,-4608.641583333333,0.44925964555555553,2454.25
3904483,STOW-MUNROE FALLS CITY SCHOOL DISTRICT,Stow,Ohio,41.186762,-81.474486,10131.75,4968.821,5162.929,0.33509431111111115,5387.75
3904484,STRONGSVILLE CITY,Strongsville,Ohio,41.307624,-81.828855,11960.333333333334,5321.901666666667,6638.431666666666,0.38415193999999997,6033.666666666667
3904485,STRUTHERS CITY,Struthers,Ohio,41.05345,-80.598111,9515.0,11255.770916666666,-1740.7711416666668,0.02946972111111111,1912.4166666666667
3904486,SYCAMORE COMMUNITY CITY,Blue Ash,Ohio,39.240617,-84.36989,13959.166666666666,6631.4735,7327.693166666667,0.8306468722222222,5374.333333333333
3904487,SYLVANIA SCHOOLS,Sylvania,Ohio,41.701776,-83.694626,11176.166666666666,6078.167333333334,5097.999333333334,0.42139293,7598.416666666667
3904488,TALLMADGE CITY,Tallmadge,Ohio,41.099646,-81.422511,10957.75,6463.029916666667,4494.720083333334,0.25255449222222226,2487.25
3904489,TIFFIN CITY,Tiffin,Ohio,41.10969,-83.177874,8361.166666666666,8351.563416666666,9.60324166666669,0.10744514888888888,2748.25
3904490,TOLEDO CITY,Toledo,Ohio,41.662123,-83.51712,12167.416666666666,18722.093333333334,-6554.6774166666655,-0.5169148933333333,23282.916666666668
3904491,TORONTO CITY,Toronto,Ohio,40.453358,-80.614005,8760.083333333334,10066.9565,-1306.8730308333334,-0.14184055555555558,888.0833333333334
3904492,TROY CITY,Troy,Ohio,40.044501,-84.199752,10240.416666666666,6303.9545,3936.4621666666667,0.2874654422222222,4351.0
3904493,UPPER ARLINGTON CITY,Upper Arlington,Ohio,40.018057,-83.055149,15166.75,4897.99825,10268.752416666664,0.6365297322222221,5685.333333333333
3904494,URBANA CITY,Urbana,Ohio,40.114662,-83.744344,11202.583333333334,11475.560333333335,-272.97661891666667,-0.050808495555555555,2077.25
3904495,VANDALIA-BUTLER CITY,Vandalia,Ohio,39.886242,-84.198673,10951.5,7906.248833333334,3045.2512833333335,0.2709137988888889,3108.3333333333335
3904498,WAPAKONETA CITY,Wapakoneta,Ohio,40.583312,-84.20716,8538.583333333334,6392.632166666666,2145.951125,0.23962367999999998,3038.8333333333335
3904499,WARREN CITY,Warren,Ohio,41.238047,-80.817429,12755.833333333334,20001.214166666665,-7245.382333333332,-0.5909819955555555,5110.75
3904500,WARRENSVILLE HEIGHTS CITY,Warrensville Heights,Ohio,41.43141,-81.496944,17370.727272727272,27093.83454545455,-9723.107727272729,-0.7250593550000001,1730.5454545454545
3904502,WELLSTON CITY,Wellston,Ohio,39.1238,-82.535111,11385.416666666666,14407.032500000001,-3021.6157500000004,-0.09481637888888889,1463.0833333333333
3904503,WELLSVILLE LOCAL,Wellsville,Ohio,40.604,-80.6487,11591.666666666666,14152.185,-2560.5189166666664,-0.09205573555555556,812.0833333333334
3904504,WESTERVILLE CITY,Westerville,Ohio,40.101793,-82.917106,10310.5,10837.554166666667,-527.054465,0.3215010988888889,14822.75
3904505,WEST CARROLLTON CITY,West Carrollton,Ohio,39.676479,-84.245696,10858.916666666666,12106.463000000002,-1247.5471416666667,-0.20798325555555552,3742.5833333333335
3904506,WESTLAKE CITY,Westlake,Ohio,41.461816,-81.889244,13455.083333333334,7434.432750000001,6020.6506666666655,0.70286212,3774.6666666666665
3904507,WHITEHALL CITY,Whitehall,Ohio,39.96128,-82.886545,10574.083333333334,18752.524166666666,-8178.440333333335,-0.4609522788888889,3239.75
3904508,WICKLIFFE CITY,Wickliffe,Ohio,41.600844,-81.465258,12469.916666666666,9933.200083333331,2536.717166666667,0.22717726000000005,1443.5
3904509,WILLARD CITY,Willard,Ohio,41.045834,-82.729722,10581.083333333334,12332.492250000001,-1751.4093500000001,-0.13524747666666664,1673.3333333333333
3904510,WILLOUGHBY-EASTLAKE CITY,Eastlake,Ohio,41.639243,-81.436813,11017.0,7642.21525,3374.7847500000003,0.20160428444444445,8301.416666666666
3904511,WILMINGTON CITY,Wilmington,Ohio,39.440639,-83.852397,8588.166666666666,7894.3943333333345,693.7723249999999,0.02782365000000001,2986.25
3904513,WORTHINGTON CITY,Worthington,Ohio,40.11072,-83.008878,12815.166666666666,7260.397000000001,5554.769666666667,0.42382562444444444,9793.666666666666
3904514,WYOMING CITY,Wyoming,Ohio,39.226211,-84.472305,12284.833333333334,6416.719,5868.114333333334,0.9976569044444444,1951.5833333333333
3904515,XENIA COMMUNITY CITY,Xenia,Ohio,39.672061,-83.969488,10931.333333333334,11115.995166666666,-184.66260749999995,-0.0903130411111111,4388.583333333333
3904516,YOUNGSTOWN CITY,Youngstown,Ohio,41.103994,-80.621656,14364.5,25593.930000000004,-11229.429666666669,-0.6770469933333333,5725.916666666667
3904517,ZANESVILLE CITY,Zanesville,Ohio,39.9236,-82.004911,10822.083333333334,16366.83333333333,-5544.750333333333,-0.3170322933333333,3413.6666666666665
3904518,ADA EXEMPTED VILLAGE,Ada,Ohio,40.774832,-83.832869,9723.333333333334,7667.62525,2055.7081166666667,0.2681062722222223,875.5833333333334
3904519,AMHERST EXEMPTED VILLAGE,Amherst,Ohio,41.395607,-82.235438,9220.416666666666,6427.662083333334,2792.7545833333334,0.4407959255555556,3875.3333333333335
3904520,BARNESVILLE EXEMPTED VILLAGE,Barnesville,Ohio,39.989018,-81.178557,9455.833333333334,8676.567916666667,779.2655475,0.010537571111111109,1280.4166666666667
3904521,BLUFFTON EXEMPTED VILLAGE,Bluffton,Ohio,40.8946,-83.8928,8533.333333333334,5468.920833333334,3064.4125000000004,0.6088827688888889,1140.75
3904522,BRADFORD EXEMPTED VILLAGE,Bradford,Ohio,40.141717,-84.432851,11459.916666666666,11909.788916666666,-449.8719416666667,-0.09991559222222221,520.6666666666666
3904523,BRIDGEPORT EXEMPTED VILLAGE,Bridgeport,Ohio,40.06735,-80.776984,9829.5,12843.539166666667,-3014.0406000000007,0.02087473222222222,787.0833333333334
3904524,HARRISON HILLS CITY,Cadiz,Ohio,40.262693,-80.993854,10594.583333333334,12990.889166666666,-2396.3060250000003,-0.15080600666666666,1570.3333333333333
3904525,CALDWELL EXEMPTED VILLAGE,Caldwell,Ohio,39.750649,-81.517946,10790.5,9585.205833333332,1205.2934541666666,-0.1040002488888889,800.0
3904526,CAREY EXEMPTED VILLAGE SCHOOLS,Carey,Ohio,40.945354,-83.386477,9877.416666666666,8975.042249999999,902.3747625,-0.017314761111111115,841.25
3904527,CARROLLTON EXEMPTED VILLAGE,Carrollton,Ohio,40.563345,-81.0942,9838.5,9627.328166666666,211.1727025,0.12119389555555557,2202.0833333333335
3904528,CHAGRIN FALLS EXEMPTED VILLAGE,Chagrin Falls,Ohio,41.427054,-81.380475,13334.333333333334,4655.320166666667,8679.013333333334,0.7459364766666667,1993.9166666666667
3904529,CHESAPEAKE UNION EXEMPTED VILLAGE,Chesapeake,Ohio,38.4227,-82.4861,9525.75,10058.349083333334,-532.5991666666666,0.055066617777777785,1389.3333333333333
3904531,COLDWATER EXEMPTED VILLAGE,Coldwater,Ohio,40.482227,-84.629821,9911.333333333334,5468.266333333333,4443.067,0.5578858644444444,1417.9166666666667
3904532,COLUMBIANA EXEMPTED VILLAGE,Columbiana,Ohio,40.880684,-80.680707,9381.5,9108.520083333333,272.9800416666667,0.5025952322222222,1011.0833333333334
3904533,COVINGTON EXEMPTED VILLAGE,Covington,Ohio,40.1195,-84.3428,10138.916666666666,7097.835416666666,3041.0812500000006,0.21290893555555557,827.5
3904535,CROOKSVILLE EXEMPTED VILLAGE,Crooksville,Ohio,39.744204,-82.095843,10761.166666666666,10226.721999999998,534.4443833333333,-0.11232484333333333,1125.6666666666667
3904536,FAIRPORT HARBOR EXEMPTED VILLAGE,Fairport Harbor,Ohio,41.7547,-81.2724,9610.083333333334,8957.3995,652.6837916666666,-0.12399985333333335,613.6666666666666
3904537,GEORGETOWN EXEMPTED VILLAGE,Georgetown,Ohio,38.882126,-83.900363,9204.333333333334,10517.851666666667,-1313.51695,0.014734472222222223,1014.1666666666666
3904538,GIBSONBURG EXEMPTED VILLAGE,Gibsonburg,Ohio,41.38219,-83.33213,9419.916666666666,7420.13475,1999.7819083333331,0.10906822,1020.25
3904539,GRANVILLE EXEMPTED VILLAGE,Granville,Ohio,40.068161,-82.514609,10993.916666666666,4028.63575,6965.280916666667,0.73919117,2492.0833333333335
3904540,GREENFIELD EXEMPTED VILLAGE,Greenfield,Ohio,39.3524,-83.3878,10131.25,9299.08875,832.1616091666666,-0.12776634444444446,2049.8333333333335
3904541,HICKSVILLE EXEMPTED VILLAGE,Hicksville,Ohio,41.301708,-84.746162,10507.75,11097.565416666666,-589.8142991666667,0.38457467777777776,927.5
3904542,HUBBARD EXEMPTED VILLAGE,Hubbard,Ohio,41.157901,-80.571069,9427.166666666666,7308.8994999999995,2118.2671333333333,0.2731103555555556,1983.75
3904543,INDIAN HILL EXEMPTED VILLAGE,Cincinnati,Ohio,39.185352,-84.347638,16376.666666666666,5151.653666666666,11225.012333333334,1.0512837022222223,2008.3333333333333
3904545,LISBON EXEMPTED VILLAGE,Lisbon,Ohio,40.774753,-80.768348,10433.916666666666,11273.599083333333,-839.6821833333333,0.07190086666666667,943.9166666666666
3904546,LOUDONVILLE-PERRYSVILLE EXEMPTED VILLAGE,Loudonville,Ohio,40.6351,-82.2314,11257.166666666666,11827.078333333333,-569.9129458333334,0.14126712666666666,1118.0833333333333
3904547,MARYSVILLE EXEMPTED VILLAGE,Marysville,Ohio,40.234962,-83.383107,9856.583333333334,6556.465666666667,3300.117666666667,0.38108565555555557,5217.833333333333
3904548,MECHANICSBURG EXEMPTED VILLAGE,Mechanicsburg,Ohio,40.077169,-83.559284,9995.083333333334,8794.370499999999,1200.7130000000002,0.21532493111111112,892.0
3904549,MENTOR EXEMPTED VILLAGE,Mentor,Ohio,41.695314,-81.335153,12154.75,5309.057083333334,6845.692916666667,0.38043926,8018.0
3904550,MILFORD EXEMPTED VILLAGE,Milford,Ohio,39.174505,-84.239938,9512.25,5114.834416666667,4397.415583333333,0.5167320622222222,6523.0
3904551,MILTON-UNION EXEMPTED VILLAGE,West Milton,Ohio,39.963131,-84.34482,9550.333333333334,7510.308666666667,2040.02465,0.28991462333333334,1481.0
3904552,MONTPELIER EXEMPTED VILLAGE,Montpelier,Ohio,41.573571,-84.59657,10391.0,10032.139083333333,358.8613583333333,0.08804941333333333,965.0
3904553,MOUNT GILEAD EXEMPTED VILLAGE,Mount Gilead,Ohio,40.553209,-82.829142,9793.083333333334,10378.638166666666,-585.5558124999999,-0.08464588666666667,1225.1666666666667
3904554,NEWCOMERSTOWN EXEMPTED VILLAGE,Newcomerstown,Ohio,40.264895,-81.60976,11559.75,12730.7025,-1170.9512750000004,-0.03233921888888888,1032.8333333333333
3904555,NEW RICHMOND EXEMPTED VILLAGE,New Richmond,Ohio,38.95378,-84.269041,11322.5,7928.677083333333,3393.8229166666665,0.26744535555555554,2353.25
3904556,NEWTON FALLS EXEMPTED VILLAGE,Newton Falls,Ohio,41.17786,-80.963988,9553.833333333334,10204.84566666667,-651.011825,0.036468312222222216,1189.75
3904557,PAULDING EXEMPTED VILLAGE,Paulding,Ohio,41.140836,-84.578073,10509.166666666666,11734.861666666666,-1225.6942416666666,0.11858370777777777,1489.0
3904558,PERRYSBURG EXEMPTED VILLAGE,Perrysburg,Ohio,41.557258,-83.625797,10198.75,2923.759,7274.990999999999,0.5806664111111112,4852.0
3904560,ROSSFORD EXEMPTED VILLAGE,Rossford,Ohio,41.608811,-83.559004,14055.5,7282.058083333333,6773.441916666667,0.1272630888888889,1670.6666666666667
3904561,TIPP CITY EXEMPTED VILLAGE,Tipp City,Ohio,39.958488,-84.184232,9367.75,4761.755916666667,4605.994083333333,0.49630047666666666,2528.3333333333335
3904563,VERSAILLES EXEMPTED VILLAGE,Versailles,Ohio,40.217536,-84.48326,9295.0,4387.178416666667,4907.821583333333,0.6142851222222222,1380.3333333333333
3904564,WAUSEON EXEMPTED VILLAGE,Wauseon,Ohio,41.552357,-84.12452,9388.583333333334,7309.311416666667,2079.271916666667,0.33920704,1846.6666666666667
3904565,WELLINGTON EXEMPTED VILLAGE,Wellington,Ohio,41.1733,-82.2231,11031.833333333334,9415.614166666664,1616.2191333333333,-0.02367735444444444,1204.1666666666667
3904566,WINDHAM EXEMPTED VILLAGE,Windham,Ohio,41.2329,-81.0476,13649.583333333334,16019.375,-2369.7911833333333,-0.17923657555555556,604.8333333333334
3904567,YELLOW SPRINGS EXEMPTED VILLAGE,Yellow Springs,Ohio,39.803907,-83.906443,11505.0,9577.422666666667,1927.577211666667,0.3469765944444445,709.75
3904575,ALLEN EAST LOCAL,Harrod,Ohio,40.733881,-83.93222,8342.416666666666,6947.41275,1395.003875,0.2550752966666667,1098.8333333333333
3904576,BATH LOCAL,Lima,Ohio,40.772731,-84.055408,9068.166666666666,7757.019250000001,1311.1474666666668,0.2523930922222222,1791.75
3904577,ELIDA LOCAL,Elida,Ohio,40.787723,-84.185995,8823.75,7625.610000000001,1198.1401583333334,0.13210299555555555,2409.4166666666665
3904578,PERRY LOCAL,Lima,Ohio,40.686936,-84.053384,9847.166666666666,12524.500833333334,-2677.3352333333337,-0.10345892222222222,805.4166666666666
3904579,SHAWNEE LOCAL,Lima,Ohio,40.692149,-84.164862,9394.5,3869.686166666667,5524.813916666667,0.45080027111111115,2465.5
3904580,SPENCERVILLE LOCAL,Spencerville,Ohio,40.701662,-84.344563,9801.916666666666,8389.231666666668,1412.6846225,0.31092161,952.8333333333334
3904582,HILLSDALE LOCAL,Jeromesville,Ohio,40.7805,-82.2192,10859.416666666666,7847.530416666668,3011.8864166666667,0.1757029722222222,896.5
3904583,MAPLETON LOCAL,Ashland,Ohio,40.968062,-82.280991,9105.083333333334,8889.348583333334,215.73502500000004,0.01906596111111111,928.1666666666666
3904585,BUCKEYE LOCAL,Ashtabula,Ohio,41.873692,-80.770967,9652.166666666666,8415.39675,1236.7700083333332,0.12915635888888888,1821.5
3904586,GRAND VALLEY LOCAL,Orwell,Ohio,41.544804,-80.872075,9643.5,10653.569833333335,-1010.0688666666666,0.11562763777777778,1248.5833333333333
3904587,JEFFERSON AREA LOCAL,Jefferson,Ohio,41.73381,-80.781011,8792.916666666666,9178.994916666667,-386.078775,0.04542063222222222,1757.5833333333333
3904588,PYMATUNING VALLEY LOCAL,Andover,Ohio,41.611272,-80.584357,10036.0,12593.938333333334,-2557.937875,0.1421980466666667,1263.9166666666667
3904590,ALEXANDER LOCAL,Albany,Ohio,39.242356,-82.185875,10345.0,12439.008333333333,-2094.008275,0.08185427444444444,1550.0
3904591,FEDERAL HOCKING LOCAL,Stewart,Ohio,39.312053,-81.879743,11934.333333333334,13982.783333333335,-2048.449608333333,-0.20558048666666667,1011.1666666666666
3904592,TRIMBLE LOCAL,Glouster,Ohio,39.4988,-82.0887,12798.083333333334,16296.737500000001,-3498.6543333333334,-0.22724719111111114,835.8333333333334
3904594,MINSTER LOCAL,Minster,Ohio,40.402611,-84.380097,9887.833333333334,6267.608166666668,3620.2251666666666,0.7455377877777778,863.0833333333334
3904595,NEW BREMEN LOCAL,New Bremen,Ohio,40.436403,-84.362067,10597.0,6255.214666666667,4341.785333333333,0.5357444466666667,814.6666666666666
3904596,NEW KNOXVILLE LOCAL,New Knoxville,Ohio,40.491221,-84.317597,10857.666666666666,6841.947416666666,4015.7192499999996,0.5277765788888888,423.3333333333333
3904597,WAYNESFIELD-GOSHEN LOCAL,Waynesfield,Ohio,40.605394,-83.972978,11129.75,9448.636583333335,1681.1137166666667,0.03174931777777778,545.25
3904599,ST CLAIRSVILLE-RICHLAND CITY,Saint Clairsville,Ohio,40.078948,-80.895238,8775.583333333334,6015.446333333333,2760.137,0.11573141,1698.4166666666667
3904600,SHADYSIDE LOCAL,Shadyside,Ohio,39.9713,-80.7464,8499.083333333334,8121.266833333334,377.8164658333333,0.07242804222222222,824.5833333333334
3904601,UNION LOCAL,Belmont,Ohio,40.0637,-81.0537,9623.583333333334,7687.628333333333,1935.955,-0.0032967011111111116,1485.6666666666667
3904603,EASTERN LOCAL SCHOOL DISTRICT,Winchester,Ohio,38.953173,-83.739796,9960.583333333334,10221.566583333331,-260.9834225,0.1419679066666667,1297.25
3904604,FAYETTEVILLE-PERRY LOCAL,Fayetteville,Ohio,39.182812,-83.930672,9528.416666666666,8399.569583333332,1128.8472483333333,0.05142657,875.9166666666666
3904606,WESTERN BROWN LOCAL,Mount Orab,Ohio,39.032866,-83.942661,9060.083333333334,7426.9248333333335,1633.1585333333333,0.007620385555555553,3110.6666666666665
3904607,RIPLEY-UNION-LEWIS-HUNTINGTON LOCAL,Ripley,Ohio,38.737094,-83.838908,11040.083333333334,13671.7725,-2631.6894749999997,-0.1135051011111111,964.0833333333334
3904609,EDGEWOOD CITY,Trenton,Ohio,39.477958,-84.489346,9209.083333333334,6651.819083333333,2557.2642499999997,0.08884736333333335,3675.8333333333335
3904610,FAIRFIELD CITY,Fairfield,Ohio,39.350151,-84.540272,8188.333333333333,8971.559333333333,-783.2256833333334,0.17624920666666666,9870.75
3904611,LAKOTA LOCAL,Liberty Township,Ohio,39.388025,-84.434232,9825.583333333334,6118.603666666666,3706.9796666666675,0.5832982622222223,16765.583333333332
3904612,MADISON LOCAL,Middletown,Ohio,39.532,-84.4462,9372.333333333334,7444.120749999999,1928.2125583333334,0.12497874111111111,1529.6666666666667
3904613,NEW MIAMI LOCAL,Hamilton,Ohio,39.439388,-84.536793,10804.666666666666,12458.865166666665,-1654.1975833333333,-0.33161047888888884,727.5833333333334
3904614,ROSS LOCAL,Hamilton,Ohio,39.333678,-84.631382,8741.916666666666,4352.919,4388.99775,0.4834842733333333,2810.5
3904615,TALAWANDA CITY,Oxford,Ohio,39.500385,-84.745699,11165.666666666666,5294.212583333333,5871.454083333333,0.3286006355555555,2993.4166666666665
3904617,BROWN LOCAL,Malvern,Ohio,40.686945,-81.162137,10788.416666666666,12025.626166666669,-1237.2083166666669,-0.00912872,651.25
3904619,GRAHAM LOCAL,Saint Paris,Ohio,40.123191,-83.907738,8331.666666666666,6723.724999999999,1607.9415833333333,-0.04971071,2035.3333333333333
3904620,TRIAD LOCAL,North Lewisburg,Ohio,40.179875,-83.589437,10639.5,8517.383916666668,2122.1160000000004,0.06711922000000001,926.5
3904621,WEST LIBERTY-SALEM LOCAL,West Liberty,Ohio,40.215861,-83.754486,10080.416666666666,6560.511083333334,3519.905583333333,0.4746025777777778,1202.6666666666667
3904623,GREENON LOCAL,Enon,Ohio,39.877444,-83.936224,9257.75,7504.669416666667,1753.080466666667,0.15858975333333333,1703.6666666666667
3904624,TECUMSEH LOCAL,New Carlisle,Ohio,39.913309,-83.995192,9813.416666666666,9291.527333333333,521.888986,-0.022450162222222222,3069.5833333333335
3904625,NORTHEASTERN LOCAL,Springfield,Ohio,39.940678,-83.679392,8906.25,3791.297666666666,5114.952416666666,0.12060182888888889,3424.0833333333335
3904626,NORTHWESTERN LOCAL,Springfield,Ohio,39.995187,-83.910023,9132.25,7416.216833333335,1716.0332166666667,0.10157569666666665,1763.5
3904627,SOUTHEASTERN LOCAL,South Charleston,Ohio,39.829483,-83.638967,10985.583333333334,10049.911916666666,935.6717858333335,0.16368250666666667,741.3333333333334
3904628,CLARK-SHAWNEE LOCAL,Springfield,Ohio,39.868656,-83.778951,9580.166666666666,6593.977666666667,2986.189,0.28505984666666667,2041.9166666666667
3904630,BATAVIA LOCAL,Batavia,Ohio,39.069374,-84.181927,8842.0,8326.355583333336,515.6448416666667,0.1629630211111111,2163.1666666666665
3904631,BETHEL-TATE LOCAL,Bethel,Ohio,38.965862,-84.096102,8763.333333333334,8440.677083333334,322.65639166666665,0.2658068144444445,1670.0
3904632,CLERMONT NORTHEASTERN LOCAL,Batavia,Ohio,39.129457,-84.104451,10170.166666666666,10468.355749999999,-298.18943749999994,0.03094323777777778,1536.0833333333333
3904633,FELICITY-FRANKLIN LOCAL,Felicity,Ohio,38.836843,-84.098577,10525.833333333334,11231.675583333332,-705.8419241666667,0.06712957777777778,915.4166666666666
3904634,GOSHEN LOCAL,Goshen,Ohio,39.227696,-84.153003,10317.75,8349.939583333333,1967.8104416666667,0.3547718122222222,2683.0833333333335
3904635,WEST CLERMONT LOCAL,Cincinnati,Ohio,39.091312,-84.273637,8532.333333333334,6652.63275,1879.7005916666667,0.16437755777777777,8456.583333333334
3904636,WILLIAMSBURG LOCAL,Williamsburg,Ohio,39.055625,-84.057257,9099.666666666666,10816.9965,-1717.3305000000003,0.1721371577777778,981.25
3904638,BLANCHESTER LOCAL,Blanchester,Ohio,39.298163,-83.969948,9309.75,9213.37475,96.37524566666667,0.25502102,1635.3333333333333
3904639,CLINTON-MASSIE LOCAL,Clarksville,Ohio,39.4465,-83.9854,8597.583333333334,6265.523916666666,2332.059416666667,0.32248690111111117,1824.75
3904640,EAST CLINTON LOCAL,Sabina,Ohio,39.418403,-83.650315,9372.5,11761.473333333335,-2388.9731916666665,0.0068749911111111095,1374.8333333333333
3904642,BEAVER LOCAL,East Liverpool,Ohio,40.711849,-80.630146,9412.833333333334,8796.30075,616.5321625,0.16363194000000003,1923.0833333333333
3904643,CRESTVIEW LOCAL,Columbiana,Ohio,40.8435,-80.6679,9428.083333333334,7471.423833333334,1956.6595416666667,0.21103498,1233.25
3904644,SOUTHERN LOCAL,Salineville,Ohio,40.638623,-80.782233,11784.666666666666,11709.704833333331,74.96236666666657,-0.07083283888888889,869.3333333333334
3904645,UNITED LOCAL,Hanoverton,Ohio,40.783631,-80.928893,9824.666666666666,8999.918083333334,824.7487833333334,0.22602688444444446,1238.8333333333333
3904647,RIDGEWOOD LOCAL,West Lafayette,Ohio,40.273422,-81.753591,9456.75,9025.017416666667,431.73290000000003,0.11892990222222223,1277.6666666666667
3904648,RIVER VIEW LOCAL,Warsaw,Ohio,40.339387,-81.959046,10257.5,8792.896083333333,1464.6042416666667,0.20864758555555554,2040.5
3904650,BUCKEYE CENTRAL LOCAL,New Washington,Ohio,40.950899,-82.847524,12343.166666666666,10790.022416666665,1553.144841666667,0.16553387,663.8333333333334
3904651,COLONEL CRAWFORD LOCAL,North Robinson,Ohio,40.788112,-82.855131,9886.833333333334,7836.64275,2050.190583333333,0.04089591000000001,938.6666666666666
3904652,WYNFORD LOCAL,Bucyrus,Ohio,40.8228,-83.018,9668.5,9026.942000000001,641.55758,0.04418350222222222,1119.3333333333333
3904655,CUYAHOGA HEIGHTS LOCAL,Cuyahoga Heights,Ohio,41.4275,-81.6426,16852.333333333332,6470.098166666666,10382.235583333335,0.6295087611111111,862.75
3904656,INDEPENDENCE LOCAL,Independence,Ohio,41.382966,-81.634848,15488.166666666666,6212.801333333333,9275.365916666668,0.6310434477777778,1084.9166666666667
3904657,OLMSTED FALLS CITY,Olmsted Falls,Ohio,41.37223,-81.926541,10831.583333333334,5061.418499999999,5770.164833333333,0.5998739622222221,3726.5833333333335
3904659,RICHMOND HEIGHTS LOCAL,Richmond Heights,Ohio,41.555019,-81.494707,14069.25,21886.103333333333,-7816.853416666669,-0.39747226444444445,841.25
3904660,SOLON CITY,Solon,Ohio,41.37801,-81.438951,13990.416666666666,6374.697749999999,7615.719,1.050260208888889,4854.583333333333
3904662,ANSONIA LOCAL,Ansonia,Ohio,40.21536,-84.628882,9551.5,7333.443166666667,2218.056759166667,0.26269291666666666,780.9166666666666
3904663,ARCANUM-BUTLER LOCAL,Arcanum,Ohio,39.9956,-84.5485,9129.166666666666,6256.8992499999995,2872.267416666667,0.21558139666666667,1070.8333333333333
